timestamp_us,positions,velocities,efforts,motorVelocities,positionCommands,velocityCommands,effortCommands,pwmCommands
1580423532874626,-2.28876 0.220703 0.863419,-0.0161196 -0.00491144     2.76155,0.0791687  0.311045 0.0635628,     0       0 2014.77,nan nan nan,    nan      nan 0.415563,nan nan nan,0 0 -0.193998 
1580423532875664,-2.28872 0.220736 0.865725,0.00265692 0.00805876    2.59063,0.0750297  0.315239  0.073977,     0       0 1908.75,nan nan nan,    nan      nan 0.415563,nan nan nan,0 0 -0.18328 
1580423532876785,-2.28869 0.220709 0.867833, 0.0144515 -0.00346752     2.38138,0.0756806  0.327478  0.059499,     0       0 1754.96,nan nan nan,    nan      nan 0.415563,nan nan nan,0 0 -0.170418 
1580423532877602,-2.28872 0.220715 0.869338,0.000652103 -0.000978332      2.00815,0.0728768  0.315099 0.0414286,     0       0 1559.74,nan nan nan,    nan      nan 0.415563,nan nan nan,0 0 -0.146838 
1580423532878675,-2.28872 0.220694 0.870228,0.000153458  -0.0085269     1.51258,0.073027  0.302477 0.0380824,     0       0 1312.77,nan nan nan,    nan      nan 0.415563,nan nan nan,0 0 -0.115756 
1580423532879629,-2.28867 0.220728 0.870711,0.0181963 0.00645918    1.02042,0.0700563  0.310355 0.0311397,     0       0 1312.77,nan nan nan,    nan      nan 0.415563,nan nan nan,0 0 -0.0857143 
1580423532880984,-2.28866 0.220703 0.870755, 0.0174712 -0.00313347    0.538181,0.0665516  0.316348 0.0352953,     0       0 1312.77,nan nan nan,    nan      nan -1.46499,nan nan nan,0 0 -0.730975 
1580423532882478,-2.28876 0.220724 0.870781,-0.0218767 0.00137755   0.230041,0.0754637  0.334849 0.0332425,     0       0 1060.57,nan nan nan,    nan      nan -1.46499,nan nan nan,0 0 -0.711683 
1580423532883397,-2.28876   0.2207 0.870958,-0.0218767 -0.0102063   0.122037,0.0754637  0.332724 0.0247477,     0       0 1060.57,nan nan nan,    nan      nan -1.46499,nan nan nan,0 0 -0.697749 
1580423532884454,-2.28876 0.220755 0.870919,-0.00355869   0.0119816   0.0137947,0.0799197  0.325828 0.0213139,     0       0 761.709,nan nan nan,    nan      nan -1.46499,nan nan nan,0 0 -0.691318 
1580423532885435,-2.28874 0.220768 0.870822,0.0103335  0.0151205 -0.0609425,0.0780505  0.316195 0.0178675,     0       0 761.709,nan nan nan,    nan      nan -1.46499,nan nan nan,0 0 -0.685959 
1580423532886418,-2.28875 0.220703  0.87064,0.00741198 -0.0133578  -0.129948,0.078134 0.313578 0.023158,     0       0 466.872,nan nan nan,    nan      nan -1.46499,nan nan nan,0 0 -0.6806 
1580423532887426,-2.28878 0.220707 0.870519,-0.00535723  -0.0114694   -0.145558,0.0831407   0.32049 0.0203793,     0       0 466.872,nan nan nan,    nan      nan -1.46499,nan nan nan,0 0 -0.678457 
1580423532888403,-2.28877 0.220684 0.870501,-0.00318857  -0.0164153   -0.105999,0.0813049  0.338306 0.0257699,     0       0 124.501,nan nan nan,    nan      nan -1.46499,nan nan nan,0 0 -0.693462 
1580423532889454,-2.28875 0.220646 0.870439,0.00806193 -0.0255423 -0.0863998,0.0782508  0.346653 0.0277977,      0        0 -189.702,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -1 
1580423532890426,-2.2887 0.220721  0.87025,0.0233276 0.0101014  -0.12087,0.0674194  0.318197 0.0234334,      0        0 -486.189,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -1 
1580423532891406,-2.2887 0.220751 0.869246,0.0189101 0.0225121 -0.458571,0.0688213  0.326885 0.0238298,      0        0 -735.054,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -1 
1580423532892402,-2.28872 0.220723 0.867647,0.00271545 0.00723844  -0.943756,0.0720424  0.316161 0.0384162,      0        0 -1145.82,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -1 
1580423532893397,-2.28874 0.220702  0.86569,-0.00833754 -0.00458319    -1.42184,0.0714082   0.32576 0.0418667,      0        0 -1272.28,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -1 
1580423532894453,-2.28874 0.220711 0.863366,-0.00452542 -0.00192656    -1.87085,0.0730771  0.345211 0.0235127,      0        0 -1522.08,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -1 
1580423532895422,-2.28878  0.22074 0.860777,-0.0190252 0.00919395   -2.25007,0.0777334  0.329642 0.0280104,      0        0 -1704.73,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -1 
1580423532896421,-2.28873 0.220711  0.85793,0.00279102 -0.00300305    -2.57237,0.0826401  0.343219 0.0464062,      0        0 -1842.11,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -1 
1580423532897448,-2.2888 0.22074 0.85793,-0.0194718 0.00767334   -2.57237,0.0855106  0.326898 0.0464062,      0        0 -1842.11,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -1 
1580423532898434,-2.28877 0.220709 0.852366,-0.00331623 -0.00548401    -2.81172,0.085327  0.332245 0.0289784,      0        0 -2046.23,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -1 
1580423532899457,-2.28874 0.220713 0.849489,0.00791251 -0.00386486    -2.86921,0.0880641   0.34821 0.0353955,      0        0 -2120.72,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -1 
1580423532900429,-2.28873  0.22074  0.84668,0.0134289 0.00714509   -2.86679,0.0859612  0.338301 0.0160609,      0        0 -2186.01,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -1 
1580423532901396,-2.28869 0.220709  0.84376,  0.023338 -0.00500907    -2.89323,0.078935  0.322755 0.0187687,      0        0 -2237.64,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -1 
1580423532902438,-2.28874 0.220715 0.840732,-0.00245515 -0.00289725    -2.95065,0.0858945  0.307665 0.0330047,      0        0 -2281.08,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -1 
1580423532903396,-2.28871 0.220692 0.837752,0.0084644 -0.0100207   -2.97305,0.0822395   0.310602 0.00577196,      0        0 -2340.22,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -1 
1580423532904461,-2.28876 0.220631 0.834641,-0.013087 -0.0309061   -3.03252,0.0780505   0.330712 0.00298484,      0        0 -2371.77,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -1 
1580423532905436,-2.28874 0.220661 0.831333,-0.00607855   -0.011082    -3.14825,0.0787848  0.333008  0.018556,      0        0 -2397.81,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -1 
1580423532906403,-2.28873 0.220639 0.828139,-0.000177755   -0.0140751     -3.18793,  0.0761813     0.343266 -0.000603357,      0        0 -2433.44,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -1 
1580423532907410,-2.28873 0.220698 0.824843,0.00397952  0.0139092   -3.24295, 0.0677699    0.336934 -0.00625269,      0        0 -2453.52,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -1 
1580423532908389,-2.2887 0.220789 0.821447,0.0144357 0.0480879  -3.31394, 0.0711078    0.322906 0.000381311,      0        0 -2472.03,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -1 
1580423532909365,-2.28875  0.22078 0.818159,-0.00865579   0.0327871    -3.31993, 0.075497    0.30873 -0.0129993,   0     0 -2493,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -1 
1580423532910425,-2.28866 0.220816 0.814832,0.0231615 0.0340456  -3.32892, 0.0739449     0.29903 -0.00761286,      0        0 -2506.28,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -1 
1580423532911413,-2.28873 0.220784 0.811347,-0.00540438  0.00951557    -3.39167,0.0848097  0.302237 0.0237505,      0        0 -2518.15,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -1 
1580423532912395,-2.28875 0.220806 0.808142,-0.0147125  0.0102829   -3.33224,0.0836247   0.322401 0.00427409,      0        0 -2532.38,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.980707 
1580423532913401,-2.28872 0.220719 0.804766,0.000779804  -0.0276515     -3.3432,0.0824064  0.329506 0.0159399,      0        0 -2541.16,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.968917 
1580423532914394,-2.28879 0.220707 0.801232,-0.0254353 -0.0281812   -3.41489,0.0877971  0.325812 0.0482045,     0       0 -2549.1,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.959271 
1580423532915417,-2.28874   0.2207 0.798047,-0.00119965  -0.0221447    -3.33968,0.0842756  0.314193  0.028169,     0       0 -2549.1,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.949625 
1580423532916360,-2.28871 0.220677 0.794688,0.0155247 -0.0226033   -3.33896,0.0745291  0.309691 0.0281732,      0        0 -2538.39,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.943194 
1580423532917397,-2.28868 0.220713 0.791242,  0.0224151 -0.000341225     -3.37653,0.0712747  0.314724 0.0502573,      0        0 -2532.65,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.936763 
1580423532918357,-2.28874 0.220692 0.788116, -0.005152 -0.00437364    -3.28677,0.0744456  0.318764 0.0131903,      0        0 -2523.97,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.932476 
1580423532919329,-2.2888 0.220681 0.784746,-0.0313164 -0.00637165    -3.30572,0.0788683  0.329983 0.0162153,      0        0 -2509.82,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.930332 
1580423532920409,-2.28875   0.2207 0.781477,-0.00519827  0.00273158    -3.29047,0.0755471  0.333281 0.0251232,      0        0 -2502.08,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.927117 
1580423532921426,-2.28876 0.220663 0.778342,-0.00474297  -0.0103895    -3.22887,  0.0767821     0.360124 -0.000494877,      0        0 -2492.52,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.926045 
1580423532922399,-2.28872 0.220663 0.775221,  0.014612 -0.00810577    -3.17744,  0.074262    0.356575 -0.00343637,      0        0 -2479.02,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.924973 
1580423532923419,-2.28864 0.220665 0.771891, 0.0418915 -0.00454618    -3.22331,0.0727099  0.343904 0.0140999,      0        0 -2470.75,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.923901 
1580423532924362,-2.28864 0.220692  0.76872, 0.032716 0.00791122   -3.20679,0.0716418   0.329332 0.00337287,      0        0 -2465.24,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.92283 
1580423532925435,-2.28866 0.220736 0.765607,0.0112292 0.0233431  -3.16996,0.0760979   0.306296 0.00698193,     0       0 -2451.9,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.92283 
1580423532926420,-2.28871  0.22074 0.762393,-0.0147554  0.0192575   -3.17993,0.0776667   0.29552 0.0366513,      0        0 -2442.28,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.921758 
1580423532927419,-2.28879 0.220764 0.762393,-0.0462027  0.0219623   -3.17993,0.0889152  0.285666 0.0366513,      0        0 -2442.28,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.921758 
1580423532928410,-2.28885 0.220825 0.756348,-0.0565462  0.0373535   -3.07335,0.0893992  0.281469 0.0353788,      0        0 -2430.53,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.921758 
1580423532929411,-2.28886 0.220766 0.753088,-0.0423608 0.00356832   -3.13335,0.0874132  0.306314  0.054488,     0       0 -2425.2,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.920686 
1580423532930459,-2.28881 0.220795 0.749993,-0.00645062  0.00811001    -3.12469,0.0819892  0.320792 0.0283401,      0        0 -2419.97,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.919614 
1580423532931432,-2.28881 0.220715 0.746793,0.000219862  -0.0260369    -3.15381,0.084526  0.331136 0.0210343,      0        0 -2416.39,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.918542 
1580423532932413,-2.28876 0.220755 0.743359, 0.0215409 -0.00681579    -3.26421,0.0759643   0.32871 0.0287656,      0        0 -2412.47,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.917471 
1580423532933393,-2.28876 0.220709 0.740251,0.0209085 -0.0199905   -3.22445, 0.078935   0.321521 -0.0133623,      0        0 -2410.53,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.916399 
1580423532934388,-2.28877 0.220707 0.736963,0.00741445 -0.0152864    -3.2487,0.0725764   0.327322 -0.0225289,      0        0 -2406.89,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.914255 
1580423532935455,-2.28874 0.220684 0.733658,0.0155669 -0.0180139   -3.27378,0.0720924   0.326257 -0.0117101,      0        0 -2401.38,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.913183 
1580423532936417,-2.28875 0.220719 0.730634,0.00883704 0.00162042   -3.18493, 0.077433   0.308397 -0.0447632,      0        0 -2395.47,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.912111 
1580423532937419,-2.28877 0.220696 0.730634,-0.00628931 -0.00443873    -3.18493,0.0831574   0.321282 -0.0447632,      0        0 -2395.47,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.912111 
1580423532938404,-2.2888  0.22066 0.724354,-0.0153087 -0.0166306   -3.13585,  0.087263    0.334599 -0.00218884,      0        0 -2388.48,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.908896 
1580423532939398,-2.28881  0.22066 0.721375,-0.0175089 -0.0123451   -3.06784, 0.089683   0.348103 0.00653966,      0        0 -2386.89,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.907824 
1580423532940451,-2.28882 0.220686 0.718235,-0.0155272  0.0023388   -3.08147,0.0839251  0.335867 0.0430016,      0        0 -2383.06,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.905681 
1580423532941422,-2.28877 0.220681  0.71513,0.00767713 0.00213429   -3.08801,0.0759143   0.33067 0.0828223,      0        0 -2381.46,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.904609 
1580423532942394,-2.28881 0.220703 0.712137,-0.00626059   0.0107785     -3.0523,0.0753135  0.330272 0.0722371,      0        0 -2377.92,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.902465 
1580423532943407,-2.28879 0.220743 0.709022,0.00299685  0.0231532   -3.07032,0.0753468  0.317371 0.0879542,      0        0 -2376.07,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.901393 
1580423532944392,-2.2888 0.220743 0.705925,-0.000377193    0.0169196     -3.08123,0.0809378  0.321558  0.108015,      0        0 -2374.19,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.89925 
1580423532945443,-2.28874 0.220789 0.702862,0.024832 0.0277566  -3.07633,0.0800365  0.308267 0.0889765,      0        0 -2370.68,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.897106 
1580423532946419,-2.28871 0.220743 0.699772,0.0273859 0.0019524  -3.08163,0.0880641  0.312719 0.0817291,      0        0 -2363.83,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.896034 
1580423532947461,-2.28875 0.220759 0.699772,0.00465498 0.00285711   -3.08163,0.0865287  0.316614 0.0817291,      0        0 -2363.83,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.894962 
1580423532948405,-2.28873 0.220717 0.693417,0.0072747 -0.0150981   -3.13896,0.0885147  0.336887 0.0716029,      0        0 -2359.95,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.892819 
1580423532949400,-2.28872 0.220688 0.690298,0.00799924 -0.0233642   -3.13302,0.0791019  0.342404 0.0623278,     0       0 -2358.1,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.891747 
1580423532950449,-2.28874 0.220694 0.687043,-0.00226409  -0.0147611     -3.1789,0.0740951   0.32456 0.0751536,      0        0 -2349.28,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.890675 
1580423532951425,-2.28878 0.220654  0.68403,-0.0171704 -0.0239372   -3.12332,0.0758475   0.32783 0.0389086,      0        0 -2344.36,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.889603 
1580423532952418,-2.28871 0.220677 0.681061, 0.0126248 -0.00738955    -3.05881,0.0708741  0.312909 0.0189523,      0        0 -2340.62,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.888532 
1580423532953410,-2.28873 0.220768 0.678003,0.00271395  0.0324068   -3.04612,0.0730437   0.29004 0.0361215,      0        0 -2337.22,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.88746 
1580423532954417,-2.28872 0.220833 0.675235,0.00476305  0.0518575   -2.93489,0.0732941  0.283474 0.0232123,      0        0 -2333.64,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.886388 
1580423532955416,-2.28869 0.220778 0.672339,0.0139119 0.0166744  -2.90018,0.0756472  0.306129 0.0318949,      0        0 -2328.43,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.886388 
1580423532956434,-2.28875 0.220759 0.669401, -0.0100585 -0.000865025     -2.90235,0.0824732  0.310943 0.0586562,     0       0 -2324.8,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.885316 
1580423532957466,-2.28876  0.22069 0.669401,-0.0146146 -0.0300099   -2.90235,0.0853437   0.33192 0.0586562,     0       0 -2324.8,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.885316 
1580423532958418,-2.28872 0.220692 0.663506,0.00393249  -0.023979   -2.94155,0.0800866  0.353982 0.0638966,      0        0 -2316.58,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.884244 
1580423532959414,-2.28872 0.220696 0.660334,0.00595906 -0.0148458   -3.03934,0.0742954  0.326036 0.0926022,      0        0 -2316.58,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.883173 
1580423532960411,-2.28871 0.220677 0.657407,0.00633053 -0.0151655   -3.01601,0.0734276  0.333958 0.0752579,      0        0 -2312.94,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.882101 
1580423532961443,-2.28874  0.22074 0.654271,-0.00436755   0.0148753    -3.06395,0.0781673  0.317012 0.0833355,      0        0 -2309.61,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.881029 
1580423532962447,-2.28873 0.220738  0.65103,-0.00126107   0.0134494    -3.13961,0.0834078  0.304911  0.110539,      0        0 -2306.35,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.879957 
1580423532963408,-2.28875 0.220785 0.648105,-0.0080613  0.0274435   -3.07338,0.0853604  0.305317 0.0804315,      0        0 -2304.59,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.878885 
1580423532964426,-2.28876 0.220766 0.645015,-0.0112189  0.0124847   -3.07413,0.0831074  0.298756 0.0821589,      0        0 -2304.59,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.877814 
1580423532965418,-2.28872 0.220726 0.641916,0.00732857 -0.00897448    -3.08178,0.0777835  0.308108 0.0959693,      0        0 -2301.36,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.876742 
1580423532966438,-2.28876 0.220743 0.638973,-0.00890416 -0.00241273    -3.03022,0.0754804  0.315427 0.0700758,      0        0 -2298.04,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.87567 
1580423532967445,-2.28877 0.220707 0.635988,-0.00882036  -0.0159158    -3.00517,0.079152   0.31301 0.0678395,     0       0 -2294.5,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.874598 
1580423532968408,-2.28875 0.220755    0.633,0.0018972 0.00593943   -2.99187,0.0734276   0.30684 0.0769435,      0        0 -2291.27,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.873526 
1580423532969424,-2.28873 0.220764 0.630146,0.00883051  0.0102889   -2.93557,0.0765485  0.314815 0.0504909,      0        0 -2289.81,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.872454 
1580423532970418,-2.2887 0.220747 0.627159,0.0203795 0.00119194   -2.94468,0.0772828  0.307918 0.0520764,   0     0 -2288,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.871383 
1580423532971433,-2.2887 0.220759 0.624273,0.0150247 0.00465237    -2.9201,0.0795692  0.315135 0.0559358,      0        0 -2286.17,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.870311 
1580423532972434,-2.2887 0.220791 0.621428,0.00804261  0.0150965   -2.88733,0.0777501  0.307538  0.046327,      0        0 -2284.72,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.869239 
1580423532973414,-2.28875  0.22074 0.618456,-0.0162638 -0.0085729   -2.91234,0.0797862  0.314963 0.0511168,      0        0 -2281.55,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.868167 
1580423532974407,-2.28877 0.220654 0.615523,-0.0194279 -0.0407156   -2.92199,0.0793523  0.336786 0.0735305,      0        0 -2278.01,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.867095 
1580423532975426,-2.28877 0.220646 0.612612,-0.0171385 -0.0346891    -2.9197,0.075497  0.326187 0.0604086,   0     0 -2273,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.867095 
1580423532976430,-2.28875  0.22062 0.609571,-0.00336098  -0.0327215    -2.96614,0.0780839  0.322381  0.069692,      0        0 -2269.85,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.866024 
1580423532977461,-2.28876 0.220583 0.609571,-0.00271377   -0.033935    -2.96614,0.0850099  0.339743  0.069692,      0        0 -2269.85,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.866024 
1580423532978409,-2.28872 0.220614 0.603544, 0.0161354 -0.00993137    -3.00098,0.0760311  0.326028 0.0524519,      0        0 -2262.97,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.864952 
1580423532979431,-2.28866 0.220665 0.600586,0.0340704 0.0167969  -2.98627,0.0714916  0.336695 0.0471155,      0        0 -2261.52,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.864952 
1580423532980415,-2.2887 0.220702 0.597509,0.0114217 0.0303017  -3.01867,0.0700396  0.318681 0.0638173,      0        0 -2258.32,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.86388 
1580423532982059,-2.28873 0.220679  0.59184,-0.011501 0.0138788  -2.90065,0.0740284  0.323055 0.0259952,      0        0 -2254.87,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.862808 
1580423532982672,-2.28873 0.220707 0.588836,-0.011501 0.0184883   -2.9289,0.0740284  0.334424 0.0450294,      0        0 -2252.05,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.861736 
1580423532983688,-2.28868 0.220724 0.586074,0.00859777  0.0180825   -2.86656,0.071308  0.342537 0.0206672,      0        0 -2248.96,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.861736 
1580423532984672,-2.28877  0.22078 0.583184,-0.0250976  0.0322308   -2.86582,0.0814384  0.331285 0.0203375,      0        0 -2247.29,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.860665 
1580423532985647,-2.2888 0.220742 0.580231,-0.0333685 0.00796504    -2.8954,0.0798029  0.327291 0.0446497,      0        0 -2245.54,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.860665 
1580423532986827,-2.28878 0.220736 0.577396, -0.0133757 -0.000633481     -2.87601,0.0784177  0.328452 0.0369559,     0       0 -2243.9,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.859593 
1580423532987679,-2.2888 0.220703 0.574497,-0.0153872  -0.014596    -2.8829,0.0804037  0.325205 0.0571792,      0        0 -2242.14,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.858521 
1580423532988717,-2.28874 0.220682 0.571414,   0.0132 -0.0204584   -2.95866,0.0798863  0.339876 0.0920807,      0        0 -2242.14,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.857449 
1580423532989689,-2.2887 0.220692 0.568712, 0.029091 -0.0106095   -2.87395,0.0758642  0.337502 0.0670592,      0        0 -2240.71,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.856377 
1580423532990669,-2.28874 0.220702 0.565692,0.00586422 -0.00217775    -2.91985,0.0780839  0.327437 0.0679271,      0        0 -2240.71,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.855305 
1580423532991660,-2.28878 0.220663 0.562701,-0.0108969 -0.0143786    -2.9509,0.0762147   0.32853 0.0698088,      0        0 -2237.69,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.855305 
1580423532992671,-2.28875 0.220686 0.559897,-0.00134451 -0.00151742    -2.90158,0.0786013  0.329199 0.0311981,      0        0 -2234.62,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.854234 
1580423532993683,-2.28874 0.220726  0.55681,0.00562035  0.0157149   -2.96618,0.0768823  0.317666 0.0218604,     0       0 -2231.5,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.854234 
1580423532994679,-2.28872 0.220757 0.553729,0.00950571  0.0241584   -3.01779,0.0722259  0.301516 0.0335012,      0        0 -2228.05,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.853162 
1580423532995632,-2.28869 0.220751 0.550919,0.0186803 0.0155088  -2.95031,0.0743956  0.312021 0.0148593,      0        0 -2226.41,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.853162 
1580423532996800,-2.2887 0.220719 0.547909, 0.0119237 -0.00269047    -2.96589,0.0743121  0.324698 0.0261454,      0        0 -2226.41,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.85209 
1580423532997651,-2.28872 0.220719 0.545011,-0.00398877 -0.00489348    -2.94032,0.0795192  0.321696 0.0536369,      0        0 -2224.79,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.851018 
1580423532998714,-2.28875 0.220719 0.542351,-0.0136981 -0.00465067    -2.83038,0.0797528  0.327825 0.0257699,      0        0 -2221.76,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.851018 
1580423532999683,-2.28872 0.220719 0.539364,0.00124839 -0.00339207      -2.871,0.0763816  0.331636 0.0402103,      0        0 -2218.66,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.851018 
1580423533000665,-2.28876 0.220694 0.536464,-0.0161385 -0.0111051     -2.882,0.0789017  0.321271 0.0544463,      0        0 -2215.67,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.849946 
1580423533001666,-2.2887 0.220728 0.533737, 0.011683 0.00454277   -2.82492,0.0772494  0.321641 0.0500654,      0        0 -2213.95,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.849946 
1580423533002635,-2.2887 0.220679 0.530861,0.00979666 -0.0140676   -2.83605,0.075931  0.334667 0.0648479,      0        0 -2210.89,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.849946 
1580423533003665,-2.28871 0.220694 0.528005,0.00614027 -0.00519388    -2.84243,0.0750297  0.326661  0.100621,      0        0 -2210.89,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.848875 
1580423533004664,-2.28876 0.220755 0.525327,-0.0157873  0.0203838    -2.7809,0.0744456  0.295718 0.0879459,   0     0 -2211,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.848875 
1580423533005607,-2.28877 0.220747 0.522332,-0.0179132  0.0144028   -2.85219,0.0759477  0.308197  0.109066,   0     0 -2211,nan nan nan,    nan      nan -3.43469,nan nan nan,0 0 -0.847803 
