timestamp_us,positions,velocities,efforts,motorVelocities,positionCommands,velocityCommands,effortCommands,pwmCommands
1580424340653983,-0.0274009   0.698567,0.00139382   -1.47342,0.0556659 -0.428539,      0 -2097.73,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340654982,-0.0274786   0.697237,-0.0295556   -1.41671,0.057876 -0.450013,      0 -2097.73,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340656187,-0.0274841   0.695818,-0.0257561   -1.40825,0.0558379 -0.433559,      0 -2097.73,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340656984,-0.0274367   0.694454,0.000669939    -1.38671,0.0542532 -0.420478,      0 -2097.73,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340657945,-0.0274964   0.693123,-0.0183635   -1.36094,0.0597174 -0.426279,      0 -2097.73,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340658949,-0.0274874   0.691809,-0.0097308   -1.33774,0.056607 -0.427248,      0 -2096.16,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340659956,-0.0274787   0.690432,-0.00201418    -1.34686,0.0543465 -0.394902,      0 -2096.16,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340661203,-0.0274707   0.689102,0.00325319   -1.33953,0.0527407  -0.41749,      0 -2094.38,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340661951,-0.027416  0.687683,0.0240368  -1.36848,0.0518071 -0.395714,      0 -2094.38,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340662960,-0.0274273   0.686253,0.0144262  -1.39606,0.0547492 -0.369866,      0 -2094.38,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340663964,-0.0274145   0.684864,0.0135586  -1.39867,0.0484635 -0.385029,      0 -2096.16,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340664935,-0.0274555   0.683459,-0.00724243     -1.4035,0.0510244 -0.384852,      0 -2096.56,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340665968,-0.0273661   0.681952,0.0258806  -1.44466,0.0446209  -0.35738,      0 -2096.56,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340666956,-0.02733 0.680592,0.033827  -1.4196,0.038697 -0.383894,      0 -2095.54,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340667977,-0.0273322    0.67919,0.0228664  -1.41121,0.0436104 -0.360264,      0 -2093.96,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340668961,-0.0273869   0.677786,-0.0072502   -1.40647,0.0474505 -0.341613,      0 -2093.96,nan nan,nan nan,nan  -1,-0 -0.801715 
1580424340669974,-0.0273326   0.676451,0.010963 -1.37812,0.0471597 -0.356651,      0 -2094.99,nan nan,nan nan,nan  -1,-0 -0.801715 
1580424340671168,-0.0273447   0.675015,0.00341544   -1.39508,0.0468628  -0.36091,      0 -2096.56,nan nan,nan nan,nan  -1,-0 -0.801715 
1580424340672010,-0.0273543   0.673582,-0.0022972   -1.41002,0.046536 -0.352954,      0 -2096.56,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340672959,-0.02741 0.672224,-0.0236547   -1.39358,0.0461123 -0.400963,      0 -2096.56,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340673974,-0.027424  0.670769,-0.0237737   -1.41499,0.0475197 -0.408357,      0 -2096.56,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340674972,-0.0274301    0.66923,-0.0184081   -1.46492,0.0518288 -0.400515,      0 -2096.56,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340676177,-0.0274059   0.667824,-0.00194195    -1.45102,0.0495109 -0.441244,      0 -2094.79,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340676954,-0.0274351   0.666323,-0.00948127      -1.471,0.0545939 -0.428591,      0 -2094.79,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340677925,-0.027453  0.664831,-0.0129323   -1.48198,0.0612915 -0.418531,      0 -2093.68,nan nan,nan nan,nan  -1,-0 -0.801715 
1580424340678971,-0.0273677   0.663399,0.0235471  -1.46663,0.0484612 -0.454387,      0 -2093.68,nan nan,nan nan,nan  -1,-0 -0.801715 
1580424340679971,-0.0273312    0.66193,0.0339906  -1.46564,0.0443053 -0.465394,      0 -2093.68,nan nan,nan nan,nan  -1,-0 -0.801715 
1580424340681173,-0.0273335   0.660467,0.023835  -1.4641,0.046677 -0.446316,      0 -2094.79,nan nan,nan nan,nan  -1,-0 -0.801715 
1580424340682761,-0.0273625   0.659127,0.00346858   -1.41726,0.0502806 -0.488878,      0 -2096.56,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340683094,-0.0273385   0.657694,0.00788939   -1.41513,0.0566123   -0.4912,      0 -2094.99,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340683963,-0.0273483    0.65625,0.000758655    -1.42325,0.0592245 -0.465978,      0 -2094.99,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340684995,-0.0273811   0.654864,-0.0131848   -1.40935,0.0624248 -0.460614,      0 -2093.21,nan nan,nan nan,nan  -1,-0 -0.801715 
1580424340686191,-0.0274292   0.653395,-0.0290218   -1.42971,0.0589611 -0.439911,      0 -2094.38,nan nan,nan nan,nan  -1,-0 -0.801715 
1580424340687180,-0.0274834   0.651921,-0.0419647   -1.44905,0.061088 -0.419021,      0 -2093.27,nan nan,nan nan,nan  -1,-0 -0.802787 
1580424340687950,-0.0274451   0.650515,-0.014832  -1.43662,0.0571697 -0.437901,      0 -2094.02,nan nan,nan nan,nan  -1,-0 -0.803859 
1580424340688960,-0.027413  0.648964,0.00605827   -1.47907,0.0542751 -0.397974,      0 -2094.43,nan nan,nan nan,nan  -1,-0 -0.803859 
1580424340689977,-0.0274094   0.647465,0.00953882   -1.49364,0.0538781  -0.36971,      0 -2095.54,nan nan,nan nan,nan  -1,-0 -0.803859 
1580424340691194,-0.0274312   0.646073,-0.000232431     -1.45974,0.0556074 -0.388757,      0 -2096.56,nan nan,nan nan,nan  -1,-0 -0.803859 
1580424340692193,-0.0274229   0.644635,0.00214977   -1.44779,0.0588461 -0.375261,      0 -2097.73,nan nan,nan nan,nan  -1,-0 -0.803859 
1580424340692990,-0.0273449   0.643168,0.0308824  -1.45197,0.042324 -0.339488,      0 -2097.73,nan nan,nan nan,nan  -1,-0 -0.803859 
1580424340693990,-0.0274374   0.641796,-0.0111655   -1.42075,0.0481593 -0.352881,      0 -2097.73,nan nan,nan nan,nan  -1,-0 -0.803859 
1580424340694939,-0.027406  0.640393,-0.000157934     -1.40932,0.042366 -0.339197,      0 -2097.73,nan nan,nan nan,nan  -1,-0 -0.803859 
1580424340695974,-0.0274105   0.639038,-0.00180591    -1.38521,0.0406966 -0.319691,      0 -2097.73,nan nan,nan nan,nan  -1,-0 -0.802787 
1580424340697195,-0.027389  0.637688,0.00673674   -1.36663,0.0383846 -0.335614,      0 -2099.58,nan nan,nan nan,nan  -1,-0 -0.802787 
1580424340697956,-0.0273498   0.636263,0.0202511  -1.38398,0.0390776 -0.318608,      0 -2099.58,nan nan,nan nan,nan  -1,-0 -0.802787 
1580424340698930,-0.0273968   0.634838,-0.00256913    -1.40103,0.0485751 -0.296593,      0 -2100.69,nan nan,nan nan,nan  -1,-0 -0.802787 
1580424340699961,-0.0273827   0.633528,0.00100569   -1.36941,0.0519379 -0.326856,      0 -2101.73,nan nan,nan nan,nan  -1,-0 -0.801715 
1580424340701178,-0.0273985   0.632082,-0.00573477    -1.39457,0.0522833 -0.310943,      0 -2101.73,nan nan,nan nan,nan  -1,-0 -0.801715 
1580424340702231,-0.0273851   0.630545,0.000325426    -1.45121,0.0537246 -0.289657,      0 -2101.73,nan nan,nan nan,nan  -1,-0 -0.801715 
1580424340703002,-0.0273755   0.629137,0.00435891   -1.44404,0.0541449  -0.31564,      0 -2099.88,nan nan,nan nan,nan  -1,-0 -0.801715 
1580424340703976,-0.0273689   0.627705,0.0060466  -1.44239,0.0504952 -0.326398,      0 -2099.88,nan nan,nan nan,nan  -1,-0 -0.801715 
1580424340704969,-0.0274368   0.626211,-0.0213443   -1.46235,0.0596064 -0.327096,      0 -2099.88,nan nan,nan nan,nan  -1,-0 -0.801715 
1580424340705962,-0.0274359   0.624842,-0.0170943   -1.43015,0.0588932 -0.366513,      0 -2100.69,nan nan,nan nan,nan  -1,-0 -0.801715 
1580424340707184,-0.0274327   0.623366,-0.0101373   -1.44343,0.058049 -0.371418,      0 -2100.69,nan nan,nan nan,nan  -1,-0 -0.801715 
1580424340707947,-0.0273794   0.621916,0.0146402   -1.4465,0.0537703 -0.360473,      0 -2100.69,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340708978,-0.027342  0.620531,0.0274463  -1.42436,0.0507153 -0.390476,      0 -2100.69,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340709981,-0.0273412   0.619089,0.0208439   -1.4274,0.0469228 -0.405461,      0 -2102.49,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340711150,-0.0273931    0.61759,-0.00646962    -1.45437,0.044641 -0.397661,      0 -2102.49,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340712216,-0.027382  0.616215,-0.00411727    -1.42813,0.0435382 -0.429716,      0 -2101.68,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340712980,-0.0274497   0.614758,-0.0292192    -1.4363,0.0554246 -0.441952,      0 -2099.88,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340713984,-0.0274936   0.613247,-0.0390978   -1.46508,0.0603681 -0.423207,      0 -2099.88,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340714985,-0.0275199   0.611868,-0.0373058   -1.43721,0.0601177 -0.456844,      0 -2099.88,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340715977,-0.0274844   0.610457,-0.0105646   -1.42457,0.0594827  -0.45246,      0 -2099.88,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340717197,-0.0274294   0.608979,0.0181487  -1.44183,0.0567074 -0.405576,      0 -2099.88,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340718189,-0.0274122   0.607716,0.0236797  -1.37564,0.0456982 -0.420312,      0 -2099.88,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340718986,-0.0274011   0.606333,0.0218216  -1.36846,0.0484515  -0.40593,      0 -2099.88,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340719968,-0.0274211   0.604916,0.0067226  -1.38288,0.0490173 -0.355005,      0 -2099.88,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340721161,-0.027462  0.603636,-0.0134192    -1.3444,0.051569 -0.361795,      0 -2099.88,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340721967,-0.0274191   0.602305,0.00393657   -1.33353,0.0416726 -0.357484,      0 -2099.88,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340722972,-0.0273912   0.600815,0.0144077  -1.38878,0.0421189 -0.315827,      0 -2099.88,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340724237,-0.0274199   0.599457,0.000261648    -1.38466,0.0426824 -0.325627,      0 -2101.73,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340724946,-0.0274171   0.597998,-0.000294148     -1.41479,0.0487164 -0.310527,      0 -2101.73,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340725982,-0.0274167   0.596476,-0.000651666     -1.46091,0.0496891 -0.269704,      0 -2101.73,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340727174,-0.0273923   0.595082,0.00858024   -1.44492,0.0554629 -0.293083,      0 -2099.88,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340727922,-0.0273512   0.593657,0.0221968  -1.43754,0.0539382 -0.295416,      0 -2099.88,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340728952,-0.027372  0.592219,0.00858769   -1.43698,0.0453951 -0.274255,      0 -2099.88,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340729932,-0.0273904   0.590842,-0.00283555    -1.41396,0.0496471 -0.301414,      0 -2099.88,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340731168,-0.0274034    0.58943,-0.00891999    -1.40942,0.0524545 -0.304101,      0 -2099.88,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340732191,-0.0274127   0.587971,-0.0108066   -1.42601,0.0544369  -0.29427,      0 -2099.88,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340732985,-0.0274182   0.586598,-0.00968784    -1.40772,0.0557195 -0.311485,      0 -2099.88,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340733944,-0.0274196   0.585163,-0.00668758    -1.41605,0.0597886 -0.308267,      0 -2098.85,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340734933,-0.0274433   0.583662,-0.012686  -1.44845,0.0605449 -0.287251,      0 -2098.85,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340735909,-0.0274824   0.582285,-0.0234424   -1.42665,0.0623832 -0.318025,      0 -2098.85,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340736946,-0.0274347   0.580874,0.00143507   -1.41934,0.0581882 -0.337614,     0 -2098.1,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340738190,-0.027423  0.579369,0.0085834  -1.45012,0.053198 -0.319441,     0 -2098.1,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340738941,-0.0274138   0.577895,0.0110733  -1.46378,0.0600585 -0.343019,      0 -2096.99,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340739989,-0.0273598   0.576392,0.0284275  -1.48192,0.0512013  -0.33476,      0 -2097.73,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340741159,-0.0273257   0.574854,0.0337228  -1.50679,0.0487887 -0.318577,      0 -2097.73,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340741965,-0.0273784   0.573487,0.00298424   -1.45942,0.0559448 -0.373771,      0 -2097.73,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340743195,-0.027371  0.572068,0.000460505    -1.43868,0.0544018 -0.387976,      0 -2095.95,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340744009,-0.0273686   0.570589,-0.000643078     -1.44845,0.0534889 -0.369241,      0 -2095.95,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340744957,-0.0273924   0.569212,-0.0102236   -1.42128,0.0511378 -0.387018,      0 -2095.95,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340745941,-0.0273843    0.56785,-0.0050706   -1.39467,0.0512811  -0.37801,      0 -2098.76,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340746969,-0.027426  0.566305,-0.0187169   -1.44588,0.0548501 -0.335198,      0 -2098.76,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340748179,-0.0273804   0.564848,0.00350719   -1.45596,0.052279 -0.351339,      0 -2098.76,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340748944,-0.0273962   0.563381,-0.000992494     -1.46343,0.057371 -0.336281,      0 -2097.73,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340749967,-0.0273809    0.56189,0.00542437   -1.47658,0.0555723 -0.287751,      0 -2097.73,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340751160,-0.0273947   0.560505,-0.000755732     -1.44532,0.0558841 -0.289751,      0 -2098.85,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340752768,-0.0273563   0.559094,0.0134405  -1.42862,0.0491075 -0.267121,      0 -2098.85,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340753165,-0.0273788   0.557616,0.00190977    -1.4432,0.0512512 -0.245585,      0 -2098.85,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340753953,-0.0273479    0.55621,0.0117151  -1.42955,0.053021 -0.263226,      0 -2098.85,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340754970,-0.0273518   0.554709,0.00699103   -1.45528,0.0560976 -0.229901,      0 -2099.88,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340755940,-0.0273315   0.553286,0.0116631  -1.44592,0.0565456 -0.186714,      0 -2099.88,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340756972,-0.02732 0.551968,0.01221 -1.3972,0.0567824 -0.197024,      0 -2099.88,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340758180,-0.0273387   0.550576,0.000856066    -1.38818,0.0550157 -0.184756,      0 -2098.85,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340758955,-0.0273526   0.549176,-0.00641194    -1.38838,0.0535811 -0.156971,      0 -2098.85,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340759977,-0.0274112   0.547839,-0.0278501   -1.36728,0.055921 -0.182267,      0 -2098.85,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340761161,-0.0273783   0.546545,-0.00889748    -1.33583,0.0456227 -0.200648,      0 -2098.85,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340761975,-0.027353  0.545084,0.00566759   -1.37669,0.0455839 -0.196555,      0 -2098.85,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340763181,-0.0274047   0.543675,-0.0131497   -1.39349,0.047485 -0.230724,      0 -2098.85,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340764179,-0.0274154   0.542204,-0.0142349    -1.4269,0.0475942  -0.25578,      0 -2098.85,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340764972,-0.0274702   0.540673,-0.030406   -1.4728,0.0548776 -0.226454,      0 -2098.85,nan nan,nan nan,nan  -1,-0 -0.798499 
1580424340765946,-0.0274567   0.539299,-0.0166648    -1.4449,0.0531342 -0.279191,      0 -2097.73,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340766976,-0.0274196   0.537867,0.00483409   -1.43873,0.0535223 -0.289834,      0 -2097.73,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340768187,-0.027391  0.536303,0.0176356  -1.48466,0.056945 -0.272078,      0 -2097.73,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340768981,-0.0273462    0.53489,0.0312158  -1.46469,0.0469547 -0.294073,      0 -2097.73,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340769982,-0.0273897   0.533507,0.00629434     -1.433,0.0449575 -0.305226,      0 -2097.73,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340771155,-0.0273994   0.532149,-0.00256649     -1.3996,0.0489768  -0.30986,      0 -2096.56,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340771931,-0.0273357   0.530897,0.020092 -1.33632,0.0504322 -0.352516,      0 -2094.99,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340773191,-0.0273654   0.529568,0.00403916   -1.32164,0.0498006 -0.369408,      0 -2094.99,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340773997,-0.0273411   0.528178,0.0101234  -1.34068,0.0461481 -0.351037,      0 -2094.99,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340774983,-0.0273975   0.526909,-0.0145788   -1.31391,0.0521045 -0.397807,      0 -2096.56,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340775934,-0.0274126   0.525553,-0.0185491    -1.3263,0.0545118 -0.399442,      0 -2096.56,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340777020,-0.0273745   0.524163,0.000949023    -1.35085,0.0527199 -0.392496,      0 -2096.56,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340778212,-0.0273693   0.522795,0.00497752   -1.36136,0.0528509 -0.413428,      0 -2096.56,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340778954,-0.0273655   0.521395,0.00597891   -1.37874,0.0527811 -0.428393,      0 -2096.56,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340779964,-0.0274122   0.519957,-0.0132523   -1.40518,0.0525833 -0.409867,      0 -2094.79,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340781181,-0.0274437    0.51854,-0.0229472   -1.41521,0.0592224 -0.393652,      0 -2094.79,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340782834,-0.0274393   0.517191,-0.0151168    -1.3939,0.0619598 -0.380041,      0 -2094.79,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340783187,-0.0274578   0.515745,-0.0160265   -1.41114,0.0652561 -0.301269,      0 -2097.73,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340784197,-0.0274421   0.514403,-0.00404184    -1.38686,0.0583795 -0.278264,      0 -2097.73,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340784955,-0.0274546   0.513033,-0.00532963    -1.37713,0.055028 -0.244335,      0 -2097.73,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340785937,-0.0274368   0.511597,0.00383685   -1.39678,0.043984 -0.179164,      0 -2097.73,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340786992,-0.0274473   0.510285,9.84874e-07     -1.3677,0.0418171 -0.200617,      0 -2097.73,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340788190,-0.0274789   0.508953,-0.0119655   -1.34952,0.0531318 -0.186776,      0 -2097.73,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340789204,-0.0274511   0.507519,0.00111943   -1.37786,0.0547742 -0.165428,      0 -2094.79,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340789965,-0.0273592   0.506201,0.0368341  -1.35824,0.0545763 -0.196711,      0 -2094.79,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340791180,-0.027345  0.504792,0.0344037  -1.37538,0.0542412 -0.189484,      0 -2094.79,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340791992,-0.0273148     0.5033,0.0345394  -1.42157,0.0485936 -0.176258,      0 -2094.79,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340792993,-0.0272755   0.501824,0.0369587  -1.45017,0.0497424 -0.187672,      0 -2094.79,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340794252,-0.0273048    0.50041,0.0125164  -1.44332,0.0540712  -0.18952,      0 -2094.79,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340794965,-0.0273778   0.498928,-0.0234476   -1.45922,0.053514 -0.146797,      0 -2094.79,nan nan,nan nan,nan  -1,-0 -0.799571 
1580424340795981,-0.0274311   0.497546,-0.0416541   -1.43357,0.0530975 -0.150551,      0 -2093.21,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340796952,-0.0274185   0.496132,-0.0264411   -1.42243, 0.05284 -0.144485,      0 -2093.21,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340797962,-0.027405  0.494725,-0.0107233   -1.41423,0.0491383 -0.119314,      0 -2094.99,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340799185,-0.0273186   0.493365,0.028633 -1.39148,0.0484571 -0.158544,      0 -2094.99,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340799956,-0.0273774   0.491938,0.00274788    -1.4007,0.0565553 -0.155628,      0 -2094.99,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340801183,-0.0273951   0.490513,-0.00661932    -1.40946,0.0536727 -0.148859,      0 -2094.99,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340801944,-0.0273601   0.489186,0.00707318   -1.38003,0.0482181 -0.215467,      0 -2094.99,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340802983,-0.0274327   0.487776,-0.0215755   -1.38682,0.0545906 -0.227667,      0 -2094.99,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340804201,-0.0274103    0.48641,-0.00898017    -1.37849,0.0539566 -0.226371,      0 -2094.99,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340804987,-0.0273924   0.485047,0.00178213   -1.37145,0.0499803 -0.278571,      0 -2096.56,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340805957,-0.0274021    0.48361,-0.000649934     -1.39429,0.0488601  -0.29488,      0 -2096.56,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340806953,-0.0274326   0.482127,-0.0116394   -1.43152,0.0533381 -0.277665,      0 -2096.56,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340807946,-0.0274529    0.48073,-0.0165433   -1.42529,0.0599799 -0.309662,      0 -2096.16,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340809191,-0.0274177   0.479372,0.00165298   -1.40086,0.0611322 -0.312422,      0 -2096.16,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340809953,-0.0273433   0.477974,0.0315492   -1.3965,0.0581685   -0.3091,      0 -2096.16,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340811180,-0.0273881   0.476641,0.00826922   -1.37054,0.0589477 -0.353027,      0 -2096.56,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340811984,-0.0274214   0.475302,-0.00920594    -1.35418,0.0557261  -0.37827,      0 -2096.56,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340812962,-0.0273497   0.473835,0.0179691  -1.39243,0.0535255 -0.369132,      0 -2096.56,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340814179,-0.0273488   0.472472,0.0146456  -1.38598,0.0519687 -0.412064,      0 -2094.99,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340814947,-0.027327  0.471035,0.0178917  -1.40574,0.0529762 -0.405519,      0 -2094.99,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340815942,-0.0274351   0.469576,-0.0289588    -1.4292,0.055485 -0.361019,      0 -2093.21,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340816975,-0.0273905   0.468176,-0.00836994    -1.42316,0.0524357 -0.346783,      0 -2094.79,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340817972,-0.0274062   0.466696,-0.0103138   -1.44556,0.0502928 -0.291485,      0 -2094.79,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340819174,-0.0273918   0.465288,-0.00102523    -1.43494,0.0473075 -0.258081,      0 -2094.79,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340819990,-0.0274032   0.463951,-0.00348649    -1.39702,0.0470678 -0.262565,      0 -2093.21,nan nan,nan nan,nan  -1,-0 -0.800643 
1580424340821178,-0.0274108   0.462521,-0.00491947    -1.40371,0.0507028  -0.23479,      0 -2093.21,nan nan,nan nan,nan  -1,-0 -0.801715 
1580424340821943,-0.0273424   0.461024,0.022569 -1.43805,0.0517955 -0.184746,      0 -2093.21,nan nan,nan nan,nan  -1,-0 -0.802787 
1580424340822967,-0.0272962   0.459696,0.0357622  -1.40124,0.0457608 -0.225324,      0 -2094.79,nan nan,nan nan,nan  -1,-0 -0.803859 
1580424340824196,-0.0273148   0.458365,0.0188099   -1.3712,0.0518279 -0.229422,      0 -2093.68,nan nan,nan nan,nan  -1,-0 -0.80493 
1580424340824971,-0.0273084    0.45686,0.012662 -1.41516,0.0543636 -0.186193,      0 -2094.43,nan nan,nan nan,nan  -1,-0 -0.806002 
1580424340825951,-0.0273802   0.455427,-0.0207389   -1.42652,0.0576115 -0.193738,      0 -2094.43,nan nan,nan nan,nan  -1,-0 -0.807074 
1580424340826977,-0.0274072   0.453997,-0.0288709   -1.43172,0.0578441  -0.19341,      0 -2095.54,nan nan,nan nan,nan  -1,-0 -0.807074 
1580424340827968,-0.0274251   0.452524,-0.0280096   -1.44902,0.0576632 -0.162657,      0 -2096.56,nan nan,nan nan,nan  -1,-0 -0.807074 
1580424340829171,-0.0274802   0.451121,-0.0392248   -1.43535,0.0500967  -0.16158,      0 -2097.73,nan nan,nan nan,nan  -1,-0 -0.806002 
1580424340830187,-0.0274659   0.449692,-0.0211087   -1.43188,0.0552357 -0.151369,      0 -2098.85,nan nan,nan nan,nan  -1,-0 -0.806002 
1580424340831161,-0.0274738   0.448273,-0.0139644    -1.4262,0.0605001 -0.122678,      0 -2099.88,nan nan,nan nan,nan  -1,-0 -0.806002 
